"set","instance","variation","incompatibilities","replication","makespan","time"
"carlier",3,"I",2,23,19498,34534
"carlier",3,"I",2,24,19498,31463
"carlier",3,"I",2,25,19498,13778
"carlier",3,"I",2,26,19498,10499
"carlier",3,"I",2,27,19498,34950
"carlier",3,"I",2,28,19498,52407
"carlier",3,"I",2,29,19498,56715
"carlier",3,"I",2,30,19498,2795
"carlier",3,"I",2,31,19498,21538
"carlier",3,"I",2,32,19498,22595
"carlier",3,"I",2,33,19498,16922
"carlier",3,"I",2,34,19498,9724
"carlier",3,"I",2,35,19554,0
"carlier",3,"I",2,36,19498,16769
"carlier",3,"I",2,37,19498,1696
"carlier",3,"I",2,38,19498,5986
"carlier",3,"I",2,39,19498,44225
"carlier",3,"I",2,40,19498,51239
"carlier",3,"I",2,41,19498,10559
"carlier",3,"I",2,42,19554,3
"carlier",3,"I",2,43,19498,34896
"carlier",3,"I",2,44,19498,3520
"carlier",3,"I",2,45,19498,24602
"carlier",3,"I",2,46,19498,27375
"carlier",3,"I",2,47,19498,44118
"carlier",3,"I",2,48,19498,1520
"carlier",3,"I",2,49,19498,44957
"carlier",3,"i",0,0,10268,217
"carlier",3,"i",0,1,10268,23
"carlier",3,"i",0,2,10268,261
"carlier",3,"i",0,3,10268,63
"carlier",3,"i",0,4,10268,18
"carlier",3,"i",0,5,10268,131
"carlier",3,"i",0,6,10268,3
"carlier",3,"i",0,7,10268,56
"carlier",3,"i",0,8,10268,212
"carlier",3,"i",0,9,10268,277
"carlier",3,"i",0,10,10268,26
"carlier",3,"i",0,11,10268,79
"carlier",3,"i",0,12,10268,394
"carlier",3,"i",0,13,10268,116
"carlier",3,"i",0,14,10268,119
"carlier",3,"i",0,15,10268,585
"carlier",3,"i",0,16,10268,43
"carlier",3,"i",0,17,10268,178
"carlier",3,"i",0,18,10268,344
"carlier",3,"i",0,19,10268,89
"carlier",3,"i",0,20,10268,2
"carlier",3,"i",0,21,10268,357
"carlier",3,"i",0,22,10268,20
"carlier",3,"i",0,23,10268,485
"carlier",3,"i",0,24,10268,396
"carlier",3,"i",0,25,10268,409
"carlier",3,"i",0,26,10268,14
"carlier",3,"i",0,27,10268,170
"carlier",3,"i",0,28,10268,156
"carlier",3,"i",0,29,10268,474
"carlier",3,"i",0,30,10268,111
"carlier",3,"i",0,31,10268,37
"carlier",3,"i",0,32,10268,359
"carlier",3,"i",0,33,10268,95
"carlier",3,"i",0,34,10268,39
"carlier",3,"i",0,35,10268,240
"carlier",3,"i",0,36,10268,149
"carlier",3,"i",0,37,10268,1055
"carlier",3,"i",0,38,10268,75
"carlier",3,"i",0,39,10268,379
"carlier",3,"i",0,40,10268,85
"carlier",3,"i",0,41,10268,40
"carlier",3,"i",0,42,10268,41
"carlier",3,"i",0,43,10268,29
"carlier",3,"i",0,44,10268,469
"carlier",3,"i",0,45,10268,48
"carlier",3,"i",0,46,10268,59
"carlier",3,"i",0,47,10268,33
"carlier",3,"i",0,48,10268,210
"carlier",3,"i",0,49,10268,327
"carlier",3,"i",1,0,10359,165
"carlier",3,"i",1,1,10359,14
"carlier",3,"i",1,2,10359,414
"carlier",3,"i",1,3,10359,325
"carlier",3,"i",1,4,10359,91
"carlier",3,"i",1,5,10359,30
"carlier",3,"i",1,6,10359,20
"carlier",3,"i",1,7,10359,148
"carlier",3,"i",1,8,10359,141
"carlier",3,"i",1,9,10359,157
"carlier",3,"i",1,10,10359,30
"carlier",3,"i",1,11,10359,191
"carlier",3,"i",1,12,10359,12
"carlier",3,"i",1,13,10359,140
"carlier",3,"i",1,14,10359,101
"carlier",3,"i",1,15,10359,353
"carlier",3,"i",1,16,10359,300
"carlier",3,"i",1,17,10359,65
"carlier",3,"i",1,18,10359,116
"carlier",3,"i",1,19,10359,280
"carlier",3,"i",1,20,10359,5
"carlier",3,"i",1,21,10359,2
"carlier",3,"i",1,22,10359,188
"carlier",3,"i",1,23,10359,130
"carlier",3,"i",1,24,10359,241
"carlier",3,"i",1,25,10359,42
"carlier",3,"i",1,26,10359,131
"carlier",3,"i",1,27,10359,407
"carlier",3,"i",1,28,10359,62
"carlier",3,"i",1,29,10359,78
"carlier",3,"i",1,30,10359,241
"carlier",3,"i",1,31,10359,57
"carlier",3,"i",1,32,10359,160
"carlier",3,"i",1,33,10359,195
"carlier",3,"i",1,34,10359,248
"carlier",3,"i",1,35,10359,723
"carlier",3,"i",1,36,10359,164
"carlier",3,"i",1,37,10359,46
"carlier",3,"i",1,38,10359,5
"carlier",3,"i",1,39,10359,195
"carlier",3,"i",1,40,10359,18
"carlier",3,"i",1,41,10359,141
"carlier",3,"i",1,42,10359,40
"carlier",3,"i",1,43,10359,552
"carlier",3,"i",1,44,10359,146
"carlier",3,"i",1,45,10359,72
"carlier",3,"i",1,46,10359,178
"carlier",3,"i",1,47,10359,5
"carlier",3,"i",1,48,10359,3
"carlier",3,"i",1,49,10359,18
"carlier",3,"i",2,0,10359,6
"carlier",3,"i",2,1,10359,14
"carlier",3,"i",2,2,10359,315
"carlier",3,"i",2,3,10359,11
"carlier",3,"i",2,4,10359,154
"carlier",3,"i",2,5,10359,71
"carlier",3,"i",2,6,10359,577
"carlier",3,"i",2,7,10359,83
"carlier",3,"i",2,8,10359,30
"carlier",3,"i",2,9,10359,173
"carlier",3,"i",2,10,10359,13
"carlier",3,"i",2,11,10359,239
"carlier",3,"i",2,12,10359,13
"carlier",3,"i",2,13,10359,121
"carlier",3,"i",2,14,10359,142
"carlier",3,"i",2,15,10359,447
"carlier",3,"i",2,16,10359,5
"carlier",3,"i",2,17,10359,29
"carlier",3,"i",2,18,10359,186
"carlier",3,"i",2,19,10359,129
"carlier",3,"i",2,20,10359,25
"carlier",3,"i",2,21,10359,150
"carlier",3,"i",2,22,10359,124
"carlier",3,"i",2,23,10359,260
"carlier",3,"i",2,24,10359,25
"carlier",3,"i",2,25,10359,2
"carlier",3,"i",2,26,10359,222
"carlier",3,"i",2,27,10359,134
"carlier",3,"i",2,28,10359,226
"carlier",3,"i",2,29,10359,100
"carlier",3,"i",2,30,10359,6
"carlier",3,"i",2,31,10359,404
"carlier",3,"i",2,32,10359,20
"carlier",3,"i",2,33,10359,57
"carlier",3,"i",2,34,10359,166
"carlier",3,"i",2,35,10359,108
"carlier",3,"i",2,36,10359,29
"carlier",3,"i",2,37,10359,58
"carlier",3,"i",2,38,10359,93
"carlier",3,"i",2,39,10359,23
"carlier",3,"i",2,40,10359,5
"carlier",3,"i",2,41,10359,577
"carlier",3,"i",2,42,10359,93
"carlier",3,"i",2,43,10359,279
"carlier",3,"i",2,44,10359,229
"carlier",3,"i",2,45,10359,5
"carlier",3,"i",2,46,10359,691
"carlier",3,"i",2,47,10359,0
"carlier",3,"i",2,48,10359,104
"carlier",3,"i",2,49,10359,299
"carlier",4,"I",0,0,20381,0
"carlier",4,"I",0,1,20381,10
"carlier",4,"I",0,2,20381,7
"carlier",4,"I",0,3,20381,14
"carlier",4,"I",0,4,20381,1
"carlier",4,"I",0,5,20381,10
"carlier",4,"I",0,6,20381,1
"carlier",4,"I",0,7,20381,2
"carlier",4,"I",0,8,20381,0
"carlier",4,"I",0,9,20381,3
"carlier",4,"I",0,10,20381,0
"carlier",4,"I",0,11,20381,0
"carlier",4,"I",0,12,20381,3
"carlier",4,"I",0,13,20381,17
"carlier",4,"I",0,14,20381,1
"carlier",4,"I",0,15,20381,1
"carlier",4,"I",0,16,20381,0
"carlier",4,"I",0,17,20381,1
"carlier",4,"I",0,18,20381,0
"carlier",4,"I",0,19,20381,3
"carlier",4,"I",0,20,20381,1
"carlier",4,"I",0,21,20381,6
"carlier",4,"I",0,22,20381,9
"carlier",4,"I",0,23,20381,0
"carlier",4,"I",0,24,20381,5
"carlier",4,"I",0,25,20381,1
"carlier",4,"I",0,26,20381,1
"carlier",4,"I",0,27,20381,5
"carlier",4,"I",0,28,20381,2
"carlier",4,"I",0,29,20381,7
"carlier",4,"I",0,30,20381,0
"carlier",4,"I",0,31,20381,11
"carlier",4,"I",0,32,20381,12
"carlier",4,"I",0,33,20381,7
"carlier",4,"I",0,34,20381,3
"carlier",4,"I",0,35,20381,7
"carlier",4,"I",0,36,20381,5
"carlier",4,"I",0,37,20381,6
"carlier",4,"I",0,38,20381,5
"carlier",4,"I",0,39,20381,3
"carlier",4,"I",0,40,20381,0
"carlier",4,"I",0,41,20381,5
"carlier",4,"I",0,42,20381,5
"carlier",4,"I",0,43,20381,0
"carlier",4,"I",0,44,20381,3
"carlier",4,"I",0,45,20381,2
"carlier",4,"I",0,46,20381,2
"carlier",4,"I",0,47,20381,6
"carlier",4,"I",0,48,20381,1
"carlier",4,"I",0,49,20381,2
"carlier",4,"I",1,0,22270,1
"carlier",4,"I",1,1,22270,1
"carlier",4,"I",1,2,22270,12
"carlier",4,"I",1,3,22270,2
"carlier",4,"I",1,4,22270,10
"carlier",4,"I",1,5,22270,47
"carlier",4,"I",1,6,22270,3
"carlier",4,"I",1,7,22270,2
"carlier",4,"I",1,8,22270,9
"carlier",4,"I",1,9,22270,2
"carlier",4,"I",1,10,22270,18
"carlier",4,"I",1,11,22270,88
"carlier",4,"I",1,12,22270,24
"carlier",4,"I",1,13,22270,18
"carlier",4,"I",1,14,22270,26
"carlier",4,"I",1,15,22270,11
"carlier",4,"I",1,16,22270,2
"carlier",4,"I",1,17,22270,1
"carlier",4,"I",1,18,22270,18
"carlier",4,"I",1,19,22270,134
"carlier",4,"I",1,20,22270,0
"carlier",4,"I",1,21,22270,43
"carlier",4,"I",1,22,22270,2
"carlier",4,"I",1,23,22270,0
"carlier",4,"I",1,24,22270,10
"carlier",4,"I",1,25,22270,2
"carlier",4,"I",1,26,22270,18
"carlier",4,"I",1,27,22270,1
"carlier",4,"I",1,28,22270,5
"carlier",4,"I",1,29,22270,3
"carlier",4,"I",1,30,22270,0
"carlier",4,"I",1,31,22270,40
"carlier",4,"I",1,32,22270,25
"carlier",4,"I",1,33,22270,10
"carlier",4,"I",1,34,22270,1
"carlier",4,"I",1,35,22270,179
"carlier",4,"I",1,36,22270,6
"carlier",4,"I",1,37,22270,25
"carlier",4,"I",1,38,22270,49
"carlier",4,"I",1,39,22270,10
"carlier",4,"I",1,40,22270,6
"carlier",4,"I",1,41,22270,133
"carlier",4,"I",1,42,22270,24
"carlier",4,"I",1,43,22270,28
"carlier",4,"I",1,44,22270,5
"carlier",4,"I",1,45,22270,6
"carlier",4,"I",1,46,22270,39
"carlier",4,"I",1,47,22270,20
"carlier",4,"I",1,48,22270,10
"carlier",4,"I",1,49,22270,85
"carlier",4,"I",2,0,22270,30
"carlier",4,"I",2,1,22270,5
"carlier",4,"I",2,2,22270,162
"carlier",4,"I",2,3,22270,0
"carlier",4,"I",2,4,22270,7
"carlier",4,"I",2,5,22270,3
"carlier",4,"I",2,6,22270,29
"carlier",4,"I",2,7,22270,20
"carlier",4,"I",2,8,22270,83
"carlier",4,"I",2,9,22270,0
"carlier",4,"I",2,10,22270,0
"carlier",4,"I",2,11,22270,25
"carlier",4,"I",2,12,22270,11
"carlier",4,"I",2,13,22270,3
"carlier",4,"I",2,14,22270,5
"carlier",4,"I",2,15,22270,1
"carlier",4,"I",2,16,22270,20
"carlier",4,"I",2,17,22270,40
"carlier",4,"I",2,18,22270,11
"carlier",4,"I",2,19,22270,10
"carlier",4,"I",2,20,22270,5
"carlier",4,"I",2,21,22270,5
"carlier",4,"I",2,22,22270,1
"carlier",4,"I",2,23,22270,6
"carlier",4,"I",2,24,22270,5
"carlier",4,"I",2,25,22270,71
"carlier",4,"I",2,26,22270,63
"carlier",4,"I",2,27,22270,72
"carlier",4,"I",2,28,22270,5
"carlier",4,"I",2,29,22270,177
"carlier",4,"I",2,30,22270,0
"carlier",4,"I",2,31,22270,1
"carlier",4,"I",2,32,22270,1
"carlier",4,"I",2,33,22270,94
"carlier",4,"I",2,34,22270,36
"carlier",4,"I",2,35,22270,0
"carlier",4,"I",2,36,22270,1
"carlier",4,"I",2,37,22270,20
"carlier",4,"I",2,38,22270,1
"carlier",4,"I",2,39,22270,15
"carlier",4,"I",2,40,22270,0
"carlier",4,"I",2,41,22270,5
"carlier",4,"I",2,42,22270,137
"carlier",4,"I",2,43,22270,5
"carlier",4,"I",2,44,22270,11
"carlier",4,"I",2,45,22270,7
"carlier",4,"I",2,46,22270,1
"carlier",4,"I",2,47,22270,10
"carlier",4,"I",2,48,22270,1
"carlier",4,"I",2,49,22270,5
"carlier",4,"i",0,0,11613,0
"carlier",4,"i",0,1,11613,0
"carlier",4,"i",0,2,11613,1
"carlier",4,"i",0,3,11613,1
"carlier",4,"i",0,4,11613,3
"carlier",4,"i",0,5,11613,5
"carlier",4,"i",0,6,11613,1
"carlier",4,"i",0,7,11613,1
"carlier",4,"i",0,8,11613,22
"carlier",4,"i",0,9,11613,0
"carlier",4,"i",0,10,11613,0
"carlier",4,"i",0,11,11613,1
"carlier",4,"i",0,12,11613,5
"carlier",4,"i",0,13,11613,0
"carlier",4,"i",0,14,11613,0
"carlier",4,"i",0,15,11613,2
"carlier",4,"i",0,16,11613,0
"carlier",4,"i",0,17,11613,18
"carlier",4,"i",0,18,11613,0
"carlier",4,"i",0,19,11613,0
"carlier",4,"i",0,20,11613,0
"carlier",4,"i",0,21,11613,0
"carlier",4,"i",0,22,11613,0
"carlier",4,"i",0,23,11613,2
"carlier",4,"i",0,24,11613,0
"carlier",4,"i",0,25,11613,10
"carlier",4,"i",0,26,11613,0
"carlier",4,"i",0,27,11613,1
"carlier",4,"i",0,28,11613,0
"carlier",4,"i",0,29,11613,0
"carlier",4,"i",0,30,11613,0
"carlier",4,"i",0,31,11613,1
"carlier",4,"i",0,32,11613,1
"carlier",4,"i",0,33,11613,0
"carlier",4,"i",0,34,11613,5
"carlier",4,"i",0,35,11613,0
"carlier",4,"i",0,36,11613,10
"carlier",4,"i",0,37,11613,1
"carlier",4,"i",0,38,11613,0
"carlier",4,"i",0,39,11613,0
"carlier",4,"i",0,40,11613,0
"carlier",4,"i",0,41,11613,0
"carlier",4,"i",0,42,11613,0
"carlier",4,"i",0,43,11613,2
"carlier",4,"i",0,44,11613,0
"carlier",4,"i",0,45,11613,0
"carlier",4,"i",0,46,11613,0
"carlier",4,"i",0,47,11613,1
"carlier",4,"i",0,48,11613,2
"carlier",4,"i",0,49,11613,0
"carlier",4,"i",1,0,11846,1
"carlier",4,"i",1,1,11846,2
"carlier",4,"i",1,2,11846,3
"carlier",4,"i",1,3,11846,26
"carlier",4,"i",1,4,11846,50
"carlier",4,"i",1,5,11846,11
"carlier",4,"i",1,6,11846,2
"carlier",4,"i",1,7,11846,0
"carlier",4,"i",1,8,11846,3
"carlier",4,"i",1,9,11846,13
"carlier",4,"i",1,10,11846,0
"carlier",4,"i",1,11,11846,0
"carlier",4,"i",1,12,11846,3
"carlier",4,"i",1,13,11846,1
"carlier",4,"i",1,14,11846,2
"carlier",4,"i",1,15,11846,2
"carlier",4,"i",1,16,11846,5
"carlier",4,"i",1,17,11846,6
"carlier",4,"i",1,18,11846,11
"carlier",4,"i",1,19,11846,1
"carlier",4,"i",1,20,11846,0
"carlier",4,"i",1,21,11846,3
"carlier",4,"i",1,22,11846,0
"carlier",4,"i",1,23,11846,17
"carlier",4,"i",1,24,11846,31
"carlier",4,"i",1,25,11846,19
"carlier",4,"i",1,26,11846,7
"carlier",4,"i",1,27,11846,2
"carlier",4,"i",1,28,11846,3
"carlier",4,"i",1,29,11846,0
"carlier",4,"i",1,30,11846,0
"carlier",4,"i",1,31,11846,0
"carlier",4,"i",1,32,11846,0
"carlier",4,"i",1,33,11846,0
"carlier",4,"i",1,34,11846,28
"carlier",4,"i",1,35,11846,1
"carlier",4,"i",1,36,11846,0
"carlier",4,"i",1,37,11846,10
"carlier",4,"i",1,38,11846,5
"carlier",4,"i",1,39,11846,3
"carlier",4,"i",1,40,11846,0
"carlier",4,"i",1,41,11846,1
"carlier",4,"i",1,42,11846,0
"carlier",4,"i",1,43,11846,2
"carlier",4,"i",1,44,11846,1
"carlier",4,"i",1,45,11846,53
"carlier",4,"i",1,46,11846,28
"carlier",4,"i",1,47,11846,10
"carlier",4,"i",1,48,11846,1
"carlier",4,"i",1,49,11846,17
"carlier",4,"i",2,0,11876,43
"carlier",4,"i",2,1,11876,12
"carlier",4,"i",2,2,11876,21
"carlier",4,"i",2,3,11876,78
"carlier",4,"i",2,4,11876,30
"carlier",4,"i",2,5,11876,26
"carlier",4,"i",2,6,11876,9
"carlier",4,"i",2,7,11876,0
"carlier",4,"i",2,8,11876,21
"carlier",4,"i",2,9,11876,6
"carlier",4,"i",2,10,11876,2
"carlier",4,"i",2,11,11876,36
"carlier",4,"i",2,12,11876,52
"carlier",4,"i",2,13,11876,86
"carlier",4,"i",2,14,11876,35
"carlier",4,"i",2,15,11876,1
"carlier",4,"i",2,16,11876,55
"carlier",4,"i",2,17,11876,37
"carlier",4,"i",2,18,11876,3
"carlier",4,"i",2,19,11876,40
"carlier",4,"i",2,20,11876,44
"carlier",4,"i",2,21,11876,40
"carlier",4,"i",2,22,11876,13
"carlier",4,"i",2,23,11876,78
"carlier",4,"i",2,24,11876,63
"carlier",4,"i",2,25,11876,35
"carlier",4,"i",2,26,11876,42
"carlier",4,"i",2,27,11876,6
"carlier",4,"i",2,28,11876,12
"carlier",4,"i",2,29,11876,5
"carlier",4,"i",2,30,11876,0
"carlier",4,"i",2,31,11876,58
"carlier",4,"i",2,32,11876,42
"carlier",4,"i",2,33,11876,117
"carlier",4,"i",2,34,11876,19
"carlier",4,"i",2,35,11876,31
"carlier",4,"i",2,36,11876,31
"carlier",4,"i",2,37,11876,0
"carlier",4,"i",2,38,11876,1
"carlier",4,"i",2,39,11876,187
"carlier",4,"i",2,40,11876,0
"carlier",4,"i",2,41,11876,115
"carlier",4,"i",2,42,11876,63
"carlier",4,"i",2,43,11876,37
"carlier",4,"i",2,44,11876,70
"carlier",4,"i",2,45,11876,40
"carlier",4,"i",2,46,11876,33
"carlier",4,"i",2,47,11876,372
"carlier",4,"i",2,48,11876,15
"carlier",4,"i",2,49,11876,28
"carlier",5,"I",0,0,18693,10
"carlier",5,"I",0,1,18693,13
"carlier",5,"I",0,2,18693,20
"carlier",5,"I",0,3,18693,62
"carlier",5,"I",0,4,18693,5
"carlier",5,"I",0,5,18693,18
"carlier",5,"I",0,6,18693,151
"carlier",5,"I",0,7,18693,52
"carlier",5,"I",0,8,18693,86
"carlier",5,"I",0,9,18693,39
"carlier",5,"I",0,10,18693,54
"carlier",5,"I",0,11,18693,158
"carlier",5,"I",0,12,18693,56
"carlier",5,"I",0,13,18693,15
"carlier",5,"I",0,14,18693,10
"carlier",5,"I",0,15,18693,89
"carlier",5,"I",0,16,18693,44
"carlier",5,"I",0,17,18693,22
"carlier",5,"I",0,18,18693,63
"carlier",5,"I",0,19,18693,10
"carlier",5,"I",0,20,18693,79
"carlier",5,"I",0,21,18693,39
"carlier",5,"I",0,22,18693,67
"carlier",5,"I",0,23,18693,70
"carlier",5,"I",0,24,18693,10
"carlier",5,"I",0,25,18693,0
"carlier",5,"I",0,26,18693,15
"carlier",5,"I",0,27,18693,24
"carlier",5,"I",0,28,18693,103
"carlier",5,"I",0,29,18693,51
"carlier",5,"I",0,30,18693,14
"carlier",5,"I",0,31,18693,151
"carlier",5,"I",0,32,18693,37
"carlier",5,"I",0,33,18693,11
"carlier",5,"I",0,34,18693,22
"carlier",5,"I",0,35,18693,21
"carlier",5,"I",0,36,18693,3
"carlier",5,"I",0,37,18693,66
"carlier",5,"I",0,38,18693,24
"carlier",5,"I",0,39,18693,38
"carlier",5,"I",0,40,18693,122
"carlier",5,"I",0,41,18693,25
"carlier",5,"I",0,42,18693,22
"carlier",5,"I",0,43,18693,33
"carlier",5,"I",0,44,18693,78
"carlier",5,"I",0,45,18693,110
"carlier",5,"I",0,46,18693,28
"carlier",5,"I",0,47,18693,54
"carlier",5,"I",0,48,18693,5
"carlier",5,"I",0,49,18693,61
"carlier",5,"I",1,0,18693,21
"carlier",5,"I",1,1,18693,43
"carlier",5,"I",1,2,18693,24
"carlier",5,"I",1,3,18693,163
"carlier",5,"I",1,4,18693,18
"carlier",5,"I",1,5,18693,20
"carlier",5,"I",1,6,18693,30
"carlier",5,"I",1,7,18693,10
"carlier",5,"I",1,8,18693,20
"carlier",5,"I",1,9,18693,10
"carlier",5,"I",1,10,18693,7
"carlier",5,"I",1,11,18693,5
"carlier",5,"I",1,12,18693,61
"carlier",5,"I",1,13,18693,9
"carlier",5,"I",1,14,18693,55
"carlier",5,"I",1,15,18693,118
"carlier",5,"I",1,16,18693,2
"carlier",5,"I",1,17,18693,44
"carlier",5,"I",1,18,18693,10
"carlier",5,"I",1,19,18693,14
"carlier",5,"I",1,20,18693,57
"carlier",5,"I",1,21,18693,102
"carlier",5,"I",1,22,18693,75
"carlier",5,"I",1,23,18693,29
"carlier",5,"I",1,24,18693,37
"carlier",5,"I",1,25,18693,7
"carlier",5,"I",1,26,18693,48
"carlier",5,"I",1,27,18693,12
"carlier",5,"I",1,28,18693,41
"carlier",5,"I",1,29,18693,71
"carlier",5,"I",1,30,18693,70
"carlier",5,"I",1,31,18693,98
"carlier",5,"I",1,32,18693,74
"carlier",5,"I",1,33,18693,10
"carlier",5,"I",1,34,18693,23
"carlier",5,"I",1,35,18693,67
"carlier",5,"I",1,36,18693,2
"carlier",5,"I",1,37,18693,110
"carlier",5,"I",1,38,18693,9
"carlier",5,"I",1,39,18693,51
"carlier",5,"I",1,40,18693,45
"carlier",5,"I",1,41,18693,53
"carlier",5,"I",1,42,18693,73
"carlier",5,"I",1,43,18693,10
"carlier",5,"I",1,44,18693,38
"carlier",5,"I",1,45,18693,29
"carlier",5,"I",1,46,18693,46
"carlier",5,"I",1,47,18693,40
"carlier",5,"I",1,48,18693,19
"carlier",5,"I",1,49,18693,44
"carlier",5,"I",2,0,19468,7
"carlier",5,"I",2,1,19468,88
"carlier",5,"I",2,2,19468,135
"carlier",5,"I",2,3,19468,22
"carlier",5,"I",2,4,19468,48
"carlier",5,"I",2,5,19468,80
"carlier",5,"I",2,6,19468,189
"carlier",5,"I",2,7,19468,9
"carlier",5,"I",2,8,19468,26
"carlier",5,"I",2,9,19468,175
"carlier",5,"I",2,10,19468,82
"carlier",5,"I",2,11,19468,162
"carlier",5,"I",2,12,19468,14
"carlier",5,"I",2,13,19468,85
"carlier",5,"I",2,14,19468,20
"carlier",5,"I",2,15,19468,104
"carlier",5,"I",2,16,19468,1
"carlier",5,"I",2,17,19468,251
"carlier",5,"I",2,18,19468,59
"carlier",5,"I",2,19,19468,12
"carlier",5,"I",2,20,19468,41
"carlier",5,"I",2,21,19468,51
"carlier",5,"I",2,22,19468,207
"carlier",5,"I",2,23,19468,114
"carlier",5,"I",2,24,19468,151
"carlier",5,"I",2,25,19468,75
"carlier",5,"I",2,26,19468,149
"carlier",5,"I",2,27,19468,21
"carlier",5,"I",2,28,19468,341
"carlier",5,"I",2,29,19468,339
"carlier",5,"I",2,30,19468,40
"carlier",5,"I",2,31,19468,57
"carlier",5,"I",2,32,19468,59
"carlier",5,"I",2,33,19468,85
"carlier",5,"I",2,34,19468,17
"carlier",5,"I",2,35,19468,10
"carlier",5,"I",2,36,19468,42
"carlier",5,"I",2,37,19468,102
"carlier",5,"I",2,38,19468,53
"carlier",5,"I",2,39,19468,39
"carlier",5,"I",2,40,19468,5
"carlier",5,"I",2,41,19468,18
"carlier",5,"I",2,42,19468,148
"carlier",5,"I",2,43,19468,11
"carlier",5,"I",2,44,19468,12
"carlier",5,"I",2,45,19468,130
"carlier",5,"I",2,46,19468,129
"carlier",5,"I",2,47,19468,102
"carlier",5,"I",2,48,19468,143
"carlier",5,"I",2,49,19468,3
"carlier",5,"i",0,0,10589,7035
"carlier",5,"i",0,1,10589,1594
"carlier",5,"i",0,2,10589,15941
"carlier",5,"i",0,3,10589,2093
"carlier",5,"i",0,4,10589,926
"carlier",5,"i",0,5,10589,31810
"carlier",5,"i",0,6,10589,379
"carlier",5,"i",0,7,10589,2752
"carlier",5,"i",0,8,10589,31933
"carlier",5,"i",0,9,10589,4486
"carlier",5,"i",0,10,10589,7084
"carlier",5,"i",0,11,10589,2718
"carlier",5,"i",0,12,10589,6403
"carlier",5,"i",0,13,10589,3534
"carlier",5,"i",0,14,10589,6826
"carlier",5,"i",0,15,10589,12438
"carlier",5,"i",0,16,10589,6008
"carlier",5,"i",0,17,10589,1830
"carlier",5,"i",0,18,10589,24603
"carlier",5,"i",0,19,10589,17384
"carlier",5,"i",0,20,10589,6743
"carlier",5,"i",0,21,10589,10044
"carlier",5,"i",0,22,10589,18700
"carlier",5,"i",0,23,10589,4080
"carlier",5,"i",0,24,10589,31522
"carlier",5,"i",0,25,10589,329
"carlier",5,"i",0,26,10589,4609
"carlier",5,"i",0,27,10589,21189
"carlier",5,"i",0,28,10589,5182
"carlier",5,"i",0,29,10589,19250
"carlier",5,"i",0,30,10589,6443
"carlier",5,"i",0,31,10589,4172
"carlier",5,"i",0,32,10589,32414
"carlier",5,"i",0,33,10589,11157
"carlier",5,"i",0,34,10589,1462
"carlier",5,"i",0,35,10589,778
"carlier",5,"i",0,36,10589,11073
"carlier",5,"i",0,37,10589,44210
"carlier",5,"i",0,38,10589,12101
"carlier",5,"i",0,39,10589,30189
"carlier",5,"i",0,40,10589,27822
"carlier",5,"i",0,41,10589,25706
"carlier",5,"i",0,42,10589,8983
"carlier",5,"i",0,43,10589,4665
"carlier",5,"i",0,44,10589,3722
"carlier",5,"i",0,45,10589,4961
"carlier",5,"i",0,46,10589,8898
"carlier",5,"i",0,47,10589,38602
"carlier",5,"i",0,48,10589,18345
"carlier",5,"i",0,49,10589,5801
"carlier",5,"i",1,0,10589,1736
"carlier",5,"i",1,1,10589,2057
"carlier",5,"i",1,2,10589,1819
"carlier",5,"i",1,3,10589,1592
"carlier",5,"i",1,4,10589,241
"carlier",5,"i",1,5,10589,1002
"carlier",5,"i",1,6,10589,629
"carlier",5,"i",1,7,10589,1039
"carlier",5,"i",1,8,10589,71
"carlier",5,"i",1,9,10589,1173
"carlier",5,"i",1,10,10589,2108
"carlier",5,"i",1,11,10589,2232
"carlier",5,"i",1,12,10589,273
"carlier",5,"i",1,13,10589,403
"carlier",5,"i",1,14,10589,42
"carlier",5,"i",1,15,10589,1072
"carlier",5,"i",1,16,10589,649
"carlier",5,"i",1,17,10589,1977
"carlier",5,"i",1,18,10589,527
"carlier",5,"i",1,19,10589,1722
"carlier",5,"i",1,20,10589,1252
"carlier",5,"i",1,21,10589,459
"carlier",5,"i",1,22,10589,502
"carlier",5,"i",1,23,10589,328
"carlier",5,"i",1,24,10589,403
"carlier",5,"i",1,25,10589,1347
"carlier",5,"i",1,26,10589,2484
"carlier",5,"i",1,27,10589,69
"carlier",5,"i",1,28,10589,629
"carlier",5,"i",1,29,10589,2547
"carlier",5,"i",1,30,10589,3481
"carlier",5,"i",1,31,10589,473
"carlier",5,"i",1,32,10589,168
"carlier",5,"i",1,33,10589,798
"carlier",5,"i",1,34,10589,980
"carlier",5,"i",1,35,10589,937
"carlier",5,"i",1,36,10589,537
"carlier",5,"i",1,37,10589,2811
"carlier",5,"i",1,38,10589,2238
"carlier",5,"i",1,39,10589,2912
"carlier",5,"i",1,40,10589,1424
"carlier",5,"i",1,41,10589,614
"carlier",5,"i",1,42,10589,314
"carlier",5,"i",1,43,10589,28
"carlier",5,"i",1,44,10589,613
"carlier",5,"i",1,45,10589,777
"carlier",5,"i",1,46,10589,248
"carlier",5,"i",1,47,10589,2528
"carlier",5,"i",1,48,10589,798
"carlier",5,"i",1,49,10589,528
"carlier",5,"i",2,0,10848,35
"carlier",5,"i",2,1,10848,10
"carlier",5,"i",2,2,10848,25
